SUA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
1000,224,56,31,83,13,57,7,53,34,2008,59,2623,61,42,11,26,4,42,3,97,26,976,16,1309,21,29,3,24,0,42,3,145,22,469,11,764,18,5,0,25,0,44,3,117,11,471,4,704,142,130,22,115,3,103,21,354,66,2992,70,4017,61,96,6,99,6,182,24,580,74,1600,40,2767,274,327,52,233,28,357,44,1290,166,14402,235,17415,350,534,74,349,43,756,82,1559,213,6521,95,10576,592,845,74,784,63,1361,112,1441,234,5881,76,11468,973,1169,141,1841,147,1275,189,1308,231,5468,107,12844,731,521,64,1573,106,1009,133,646,159,1537,27,6502,1668,629,83,1777,159,952,96,484,134,1635,47,7679,4316,933,176,3337,391,1605,231,774,206,1780,56,13808,3422,466,123,2368,322,604,143,354,86,838,20,8739,2554,286,96,1406,241,487,90,217,55,563,48,6032,1781,137,53,621,132,187,49,88,29,227,6,3306,3602,422,108,1580,291,879,88,355
1001,3,0,0,0,0,0,0,3,0,109,3,119,0,4,0,0,0,0,0,0,0,55,0,61,0,0,0,0,0,0,0,7,0,35,0,43,0,0,0,0,0,0,0,7,0,17,0,27,0,6,0,3,0,7,0,19,5,174,9,217,0,3,0,3,0,11,0,42,4,107,0,170,6,19,0,7,0,24,6,102,10,956,15,1141,8,18,0,14,0,56,5,104,8,579,9,803,24,58,3,44,7,120,9,108,12,480,3,859,66,100,6,161,6,127,14,106,22,458,5,1054,75,50,7,172,13,102,13,56,12,143,0,638,126,50,3,193,21,93,14,36,16,165,6,717,556,79,13,410,43,149,25,77,27,166,0,1541,448,42,13,273,35,58,12,29,4,85,3,1004,315,14,0,152,23,33,9,18,0,43,0,615,163,9,0,67,7,17,0,0,0,21,0,289,239,15,3,124,15,58,7,12
1002,0,0,0,0,0,0,0,0,0,25,0,27,0,0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,3,0,0,0,6,0,33,0,42,0,0,0,0,0,0,0,4,4,16,0,26,0,6,0,3,0,7,0,23,0,210,4,254,0,14,0,3,0,15,0,26,5,93,6,154,6,11,0,7,5,23,0,19,0,111,0,193,22,27,0,47,0,19,6,22,0,108,0,255,18,12,0,39,5,26,4,18,0,43,0,160,39,17,0,67,0,13,0,7,3,37,0,184,117,25,0,68,6,30,3,19,3,54,0,333,85,10,0,57,5,21,0,12,6,18,0,220,65,4,0,45,7,7,5,11,0,11,0,151,49,0,3,17,3,11,0,8,0,4,0,87,102,11,0,37,6,18,5,8
1003,0,0,0,0,0,0,0,0,0,66,0,75,0,0,0,0,0,0,0,3,0,46,0,57,0,0,0,0,0,0,0,4,0,17,0,24,0,0,0,0,0,0,0,4,0,19,0,26,3,5,0,0,0,0,0,16,0,117,4,146,0,4,3,0,0,0,0,15,0,64,0,93,11,13,0,7,0,11,5,50,8,589,6,693,9,12,0,7,6,12,8,75,7,369,3,517,8,43,3,26,4,34,3,71,10,358,3,566,32,48,8,69,8,48,14,54,9,338,0,626,18,40,3,68,4,40,4,35,8,114,0,342,59,43,3,87,8,31,5,32,0,106,0,378,179,65,7,177,18,61,26,41,13,167,5,754,120,35,8,125,15,30,9,25,3,58,0,426,112,16,3,71,10,24,7,9,4,36,0,285,71,15,0,30,7,14,3,5,0,17,0,165,140,44,7,94,9,47,0,21
1004,0,0,0,0,0,0,0,0,0,45,4,43,0,0,0,0,0,0,0,3,0,24,0,25,0,0,0,0,0,0,0,3,0,9,0,14,0,0,0,0,0,0,0,3,0,7,0,8,0,0,0,0,0,0,0,7,0,76,0,87,0,0,0,0,0,0,0,16,0,46,5,63,0,0,0,0,0,0,0,46,3,359,6,419,0,8,0,8,0,14,3,33,7,185,0,256,10,17,0,7,0,22,0,25,4,195,0,276,15,17,4,33,3,25,7,33,3,189,5,327,8,12,0,35,0,20,0,14,4,62,0,158,23,7,0,28,3,17,3,16,0,51,0,151,61,19,4,56,5,27,8,19,5,68,0,271,36,11,6,35,0,11,0,12,0,31,0,146,38,6,3,17,0,6,0,8,0,22,0,105,17,0,0,4,0,0,0,0,0,8,0,34,33,8,4,19,5,7,4,11
1005,0,0,0,0,0,0,0,0,0,44,0,50,0,0,0,0,0,0,0,0,0,23,0,24,0,0,0,0,0,0,0,4,0,4,3,19,0,0,0,0,0,0,0,4,0,17,0,22,0,4,0,0,0,0,0,3,0,65,0,78,0,0,0,0,0,0,0,14,0,29,0,42,0,9,0,0,0,9,0,22,0,315,8,370,0,3,0,8,0,26,4,30,4,165,3,244,5,24,0,13,5,31,3,45,3,198,3,331,15,34,6,49,5,40,5,49,5,198,0,395,20,28,0,48,3,26,0,36,9,52,0,227,43,17,5,58,4,39,0,28,3,48,0,235,208,25,5,106,13,62,7,21,9,60,0,521,171,12,4,92,13,24,7,15,3,32,0,371,99,4,3,52,3,26,0,3,5,8,0,210,92,5,0,22,4,9,0,0,0,8,0,129,129,12,6,53,8,30,0,9
1006,0,0,0,0,0,0,0,0,0,87,3,89,0,0,0,0,0,0,0,8,0,46,0,59,0,0,0,0,0,0,0,8,0,18,0,27,0,0,0,0,0,0,0,8,0,14,0,25,0,0,0,0,0,0,0,12,0,110,0,130,0,4,0,0,0,3,0,24,0,54,0,86,4,9,0,4,0,7,0,29,4,438,8,498,3,19,0,8,0,16,0,63,5,294,0,416,3,27,5,11,0,46,0,62,6,291,6,456,12,42,4,45,6,53,9,66,19,315,0,574,24,17,3,36,4,23,0,17,11,107,0,254,52,27,4,70,4,36,7,30,0,150,5,381,161,47,4,130,15,74,10,48,9,152,4,659,128,29,0,123,12,25,0,29,0,93,3,455,119,15,0,66,17,31,0,19,0,60,0,334,59,6,0,29,4,16,3,6,0,36,0,157,183,32,9,103,11,94,8,39
1007,0,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,45,0,56,0,0,0,0,0,3,0,6,0,27,0,42,0,4,0,0,0,5,0,13,0,256,3,287,0,8,0,0,0,7,0,24,5,116,0,166,4,12,0,11,3,26,0,27,6,85,0,175,14,8,0,18,5,19,5,18,3,69,3,166,5,3,0,17,3,30,0,7,3,7,0,84,19,7,0,24,3,24,0,9,0,18,0,105,66,7,0,44,9,33,3,8,3,12,0,189,71,0,0,41,10,19,0,0,0,5,0,156,62,0,0,21,6,15,0,0,0,4,0,116,32,0,3,14,8,6,0,0,0,3,0,63,58,0,3,11,0,4,0,0
1008,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,21,0,24,0,0,0,0,0,0,0,3,0,13,0,14,0,0,0,0,0,4,0,10,0,56,0,70,0,3,0,4,0,0,0,11,0,26,0,45,0,14,0,5,0,3,4,11,6,25,0,67,4,28,0,11,0,7,4,26,0,43,0,124,5,11,0,12,0,7,4,10,0,16,0,58,10,14,0,14,0,7,0,7,0,16,0,71,23,27,4,35,10,10,9,15,3,24,0,159,20,3,0,23,0,10,0,11,0,15,0,83,20,13,0,18,0,4,0,0,4,4,0,69,14,3,0,12,0,3,0,0,0,4,0,39,40,25,0,35,3,18,4,14
1009,0,0,0,0,0,0,0,0,0,51,0,50,0,0,0,0,0,0,0,0,0,28,0,31,0,0,0,0,0,0,0,4,0,20,0,25,0,0,0,0,0,0,0,6,0,14,0,25,0,0,0,0,0,0,0,8,0,102,0,112,0,7,0,0,0,0,0,11,3,75,0,102,0,4,0,5,0,7,0,31,3,554,13,612,5,13,0,4,0,10,0,44,3,308,3,386,0,19,0,17,0,20,4,35,8,272,0,377,11,27,4,27,0,23,3,34,6,281,0,418,11,13,0,25,0,15,0,15,3,74,4,169,19,5,0,31,0,9,0,8,9,72,0,162,57,22,4,53,6,25,4,9,0,65,0,250,36,14,0,30,5,5,0,9,0,38,0,134,34,3,0,22,5,14,3,0,4,25,0,104,19,0,0,8,0,4,0,0,0,3,0,36,37,7,0,14,5,5,0,4
1010,0,4,3,3,0,6,0,6,3,643,15,690,0,11,0,0,0,5,0,17,0,265,3,292,0,4,0,0,0,0,0,29,8,146,0,198,0,0,0,0,0,4,0,16,9,144,3,182,3,13,7,0,0,7,0,56,13,820,14,940,0,21,4,0,0,24,4,106,27,467,0,661,3,42,10,10,3,62,13,254,87,4239,57,4770,9,75,19,34,7,151,21,344,100,2308,33,3097,37,133,30,88,16,280,44,379,94,2136,23,3257,89,268,47,254,57,363,89,405,98,2008,21,3705,108,152,37,327,85,343,74,215,58,639,11,2043,256,165,35,376,108,340,67,177,69,641,7,2241,1068,333,72,988,264,609,143,246,84,680,14,4490,922,158,48,678,254,234,70,131,32,288,7,2835,791,96,35,464,122,198,43,69,20,181,11,2035,574,45,5,223,77,61,22,32,11,80,6,1136,1219,118,26,465,131,371,31,105
1011,0,0,0,0,0,0,0,0,0,132,0,137,0,0,0,0,0,0,0,6,0,66,0,75,0,0,0,0,0,0,0,13,3,27,0,46,0,0,0,0,0,0,0,4,0,34,0,43,0,8,0,3,0,4,0,29,4,196,4,245,0,3,0,4,0,3,0,40,3,100,0,157,6,16,0,7,0,13,0,67,8,1026,11,1168,12,34,4,18,0,43,0,110,13,514,12,747,21,76,3,38,0,93,3,99,8,504,4,852,44,82,8,125,8,77,15,120,16,491,0,984,47,43,0,120,7,61,4,62,16,170,0,530,96,58,0,140,12,57,3,43,7,148,0,569,299,85,4,260,21,100,19,38,13,156,5,1010,229,46,4,159,17,52,6,24,0,63,0,601,170,17,3,107,15,26,0,18,8,43,4,418,104,8,0,49,8,5,3,6,4,20,0,213,180,20,5,97,14,40,6,27
1012,5,0,0,0,0,4,0,0,0,53,0,60,0,0,0,0,0,0,0,0,0,20,0,29,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,9,0,9,0,6,0,0,0,7,0,5,5,64,0,81,0,0,0,3,0,0,0,14,0,37,0,59,4,7,0,3,0,5,7,29,0,328,3,387,5,6,0,12,0,32,0,35,0,156,0,242,6,17,0,13,0,45,3,27,4,145,8,262,27,29,3,74,3,46,6,20,6,126,0,351,40,25,5,53,3,37,0,17,0,28,0,213,68,16,0,58,8,30,5,17,0,41,0,249,291,29,3,167,17,49,3,23,6,38,0,636,197,14,0,105,15,12,5,8,0,28,0,389,156,7,3,55,6,17,4,6,6,14,5,279,87,6,0,21,7,0,0,0,0,4,0,132,150,10,6,49,7,17,4,4
1013,0,0,0,0,0,0,0,0,0,61,0,67,0,0,0,0,0,0,0,0,0,40,0,41,0,0,0,0,0,0,0,5,0,21,0,25,0,0,0,0,0,0,0,0,0,18,0,21,0,0,0,0,0,0,0,8,0,104,4,116,0,0,0,0,0,0,0,25,0,44,0,69,7,6,0,0,0,5,0,45,0,612,9,689,3,6,0,4,0,8,0,48,3,303,3,387,3,20,0,3,0,17,7,47,7,256,4,367,8,21,3,38,0,18,4,35,0,229,3,370,14,13,3,24,5,13,3,16,4,53,0,138,18,9,0,30,3,14,0,12,0,58,0,152,60,23,0,65,4,15,4,19,4,69,0,275,50,8,3,27,0,9,0,4,0,35,0,144,31,8,0,20,0,13,0,4,0,24,0,100,14,0,0,13,0,3,5,5,0,0,0,43,29,4,0,20,3,12,0,11
1014,0,0,0,0,0,0,0,0,0,35,0,43,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,44,0,48,0,3,0,0,0,0,0,13,0,23,0,45,0,3,0,6,0,5,0,19,0,286,9,326,4,10,0,3,4,6,0,19,4,124,0,178,3,20,0,9,0,33,0,25,0,101,4,198,12,31,4,46,3,32,4,20,3,114,0,256,12,12,0,30,5,29,0,15,3,43,0,146,36,12,0,44,3,27,0,10,3,38,0,182,129,10,3,87,15,35,4,17,0,35,0,338,115,9,3,62,6,12,5,10,4,20,0,251,81,3,3,35,3,16,0,0,4,5,0,151,44,0,0,19,4,4,0,3,0,0,0,80,75,8,3,27,9,26,0,3
1015,0,0,0,0,0,0,0,0,0,24,0,22,0,0,0,0,0,0,0,0,0,12,0,18,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,44,0,50,0,0,0,0,0,3,0,5,0,17,0,33,0,0,0,0,0,3,0,27,0,309,3,353,5,5,0,3,0,11,0,31,4,152,0,215,10,11,4,23,0,24,6,30,0,135,0,237,20,17,0,38,0,27,0,17,3,118,0,248,8,6,0,36,0,18,4,9,3,23,0,119,18,13,0,21,3,22,0,11,0,28,0,116,81,8,3,53,4,25,4,10,0,25,0,217,51,7,0,34,0,12,0,4,0,9,0,117,38,6,0,24,3,9,0,0,0,9,0,81,14,0,0,7,4,0,0,0,0,0,0,30,46,4,0,13,0,7,0,0
1016,0,0,0,0,0,0,0,0,0,47,0,52,0,0,0,0,0,0,0,0,0,16,0,18,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,3,0,7,0,29,0,44,0,0,0,0,0,3,0,5,0,13,0,28,0,5,0,0,0,8,0,17,0,153,5,182,4,6,0,3,0,18,0,21,0,62,3,117,0,11,4,6,0,29,0,20,0,71,0,142,21,23,0,35,0,34,3,16,9,48,4,196,24,10,0,33,7,10,0,12,0,12,4,119,76,6,0,40,3,12,8,0,3,21,3,184,147,15,0,67,9,20,5,0,0,24,0,297,88,0,0,47,3,8,0,4,0,16,3,172,65,4,5,25,4,3,0,3,0,9,0,129,36,0,0,13,4,4,0,0,0,5,0,67,49,3,4,21,8,3,0,6
1017,0,0,0,0,0,0,0,0,0,22,0,23,0,0,0,4,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,4,30,0,40,0,3,0,0,0,0,0,12,0,37,0,53,0,5,0,3,0,9,0,22,3,252,4,303,0,10,0,4,0,9,0,27,0,112,0,169,7,9,0,9,0,17,0,20,4,83,3,156,12,16,0,31,0,22,0,14,9,65,3,174,13,8,0,17,4,14,0,5,3,12,0,79,17,7,4,19,4,9,0,3,4,19,0,95,43,16,0,37,5,10,4,0,5,15,0,145,27,4,3,16,3,4,0,3,0,3,0,64,15,3,0,17,0,6,0,3,0,0,0,36,14,0,0,3,0,0,0,0,0,0,0,14,15,0,0,8,3,0,0,0
1018,6,0,0,0,0,0,0,0,0,26,0,30,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,3,0,11,0,13,0,0,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,54,0,55,0,0,0,0,0,0,0,14,0,27,4,45,0,7,0,5,0,10,0,23,3,292,5,355,0,16,0,7,0,24,3,34,3,172,8,259,4,12,0,14,5,36,8,45,8,129,0,258,17,33,5,45,4,30,8,27,0,118,4,297,18,19,0,41,0,30,0,12,0,39,0,165,42,16,0,53,5,34,5,11,4,37,0,200,150,28,6,117,7,32,4,10,8,41,0,402,117,5,5,55,8,10,3,9,0,10,0,224,45,6,0,25,0,7,0,3,0,8,0,108,33,3,0,18,0,3,0,0,0,3,0,61,57,0,0,27,0,4,0,4
1019,0,0,0,0,0,0,0,0,0,21,0,25,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,43,8,51,0,0,0,0,0,0,0,4,0,14,0,28,0,0,0,0,0,0,0,12,5,186,8,210,0,0,0,0,0,10,0,18,0,90,0,115,4,4,0,3,0,11,0,18,0,89,0,130,7,11,0,15,0,15,0,17,0,64,0,130,4,0,0,18,0,22,3,5,0,19,3,76,14,4,0,15,4,12,0,0,4,5,0,62,37,5,0,33,4,10,8,8,5,18,0,132,34,9,0,27,4,4,0,3,3,0,0,84,25,0,0,16,6,5,4,0,0,3,0,51,25,0,0,4,0,0,0,5,0,0,0,32,40,5,0,9,0,12,4,5
1020,0,0,0,0,0,0,0,0,0,32,0,36,0,0,0,0,0,0,0,0,0,17,0,15,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,3,0,3,0,5,0,6,0,0,0,0,0,5,0,35,0,42,0,0,0,0,0,5,0,10,0,29,0,44,0,9,0,0,0,4,0,14,0,184,3,215,0,3,0,0,0,11,0,16,3,100,0,133,0,6,0,4,4,17,5,23,3,94,0,149,5,8,4,11,0,12,7,20,0,82,0,150,6,8,0,15,0,17,3,3,4,33,0,92,13,9,0,15,5,25,0,7,3,30,3,111,66,13,0,59,11,29,4,11,6,14,0,210,48,6,0,36,5,10,6,5,3,16,0,130,42,8,6,32,9,11,4,3,3,5,0,113,26,0,0,7,0,4,0,0,0,0,0,43,52,0,0,16,9,6,0,6
1021,0,0,0,0,0,0,0,0,0,50,3,55,0,0,0,0,0,0,0,0,0,31,0,35,0,0,0,0,0,0,0,0,0,12,0,19,0,0,0,0,0,0,0,3,0,16,0,19,0,3,0,0,0,0,0,13,0,81,0,94,0,0,0,0,0,6,0,11,0,53,0,74,0,11,0,0,0,6,0,26,6,443,6,501,0,7,0,6,0,13,0,36,0,245,0,313,6,17,0,12,5,23,0,42,9,255,4,378,8,34,3,27,0,34,6,27,10,189,0,349,10,6,0,23,3,22,3,11,3,60,0,154,24,21,3,33,6,25,0,16,6,44,0,179,111,32,7,84,17,50,6,21,12,64,0,394,79,15,0,76,13,14,3,6,0,20,0,236,50,14,0,45,7,16,0,4,0,23,0,166,41,3,0,14,0,0,0,0,0,3,0,76,70,14,0,26,6,15,3,7
1022,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,21,0,25,0,0,0,0,0,0,0,3,0,15,0,21,0,0,0,0,0,9,0,10,0,110,0,136,0,4,0,0,0,3,0,11,5,55,0,87,3,4,0,5,0,3,0,13,0,48,0,80,10,6,0,16,3,15,3,12,0,55,3,120,15,3,0,20,0,16,0,3,0,18,0,76,3,10,0,27,0,9,0,3,0,11,0,65,57,7,0,58,5,26,0,3,0,18,0,182,37,6,4,33,3,13,3,6,0,12,0,114,51,4,0,21,6,6,3,0,0,6,0,105,25,0,0,15,6,0,0,0,0,0,0,56,90,3,0,29,4,26,0,5
1023,0,0,0,0,0,0,0,0,0,20,0,23,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,4,0,6,0,11,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,31,0,33,0,0,0,5,0,0,0,3,0,10,0,20,0,3,0,0,0,6,0,3,0,121,0,140,0,0,0,0,0,5,0,10,0,46,0,66,0,4,0,4,0,17,0,10,0,36,0,74,7,0,0,17,0,22,0,9,0,38,0,92,4,3,0,9,0,11,0,3,0,13,0,56,14,3,0,11,5,8,0,0,0,16,0,52,50,3,4,31,0,35,0,3,0,13,0,149,42,0,0,30,4,10,0,0,0,5,0,92,44,4,0,18,0,13,0,0,0,0,0,97,21,0,0,8,3,4,0,0,0,0,0,41,66,3,0,23,4,9,0,3
1024,0,0,0,0,0,0,0,4,0,92,3,101,0,0,0,0,0,0,0,10,0,45,0,51,0,0,0,0,0,0,0,8,0,21,0,37,0,0,0,0,0,0,0,4,0,23,0,23,0,4,0,3,0,0,0,7,0,115,0,128,0,0,0,0,0,0,0,13,3,67,0,81,7,12,0,3,0,0,0,31,8,550,11,622,4,8,0,7,0,4,5,57,9,334,5,427,4,24,0,13,0,12,3,52,10,351,0,474,14,39,3,28,3,27,7,54,13,329,5,529,7,15,0,37,5,25,4,29,4,99,0,229,8,19,0,36,3,19,8,16,0,118,0,243,71,34,8,95,17,63,12,30,9,155,3,490,59,8,6,66,8,17,7,22,0,50,0,247,42,7,8,50,3,23,0,8,3,37,0,179,32,8,0,20,0,7,0,8,0,18,0,96,76,16,0,47,8,31,9,25
1025,5,3,0,10,0,3,3,10,3,735,8,781,3,5,0,3,0,0,0,20,7,279,0,321,6,3,3,0,0,4,0,44,11,177,0,249,0,5,0,0,0,8,0,33,10,151,0,202,6,24,4,0,0,7,6,94,11,986,20,1161,3,25,0,6,0,30,5,162,28,625,8,891,13,77,8,13,4,85,11,380,66,5405,53,6116,22,137,5,55,3,223,23,498,77,3041,30,4121,52,255,16,140,13,432,32,552,80,2751,18,4344,149,412,33,535,46,527,72,541,78,2587,27,5010,210,227,24,594,73,506,65,292,64,828,13,2889,451,281,25,745,72,429,47,241,55,821,11,3164,2273,383,56,1687,221,898,114,372,87,914,11,7020,2041,228,53,1361,202,315,72,172,45,411,7,4899,1704,128,36,898,140,293,41,100,25,237,10,3618,1214,69,19,402,79,84,29,57,10,96,0,2045,2089,147,41,774,179,425,42,164
