UCL_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
UCL121061,0,0,0,0,4,0,0,0,0,4,0,0,7,9,12,0,0,0,0,24,0,0,3,3,5,0,0,0,0,14,0,0,0,3,0,0,0,0,0,4,7,5,3,4,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5
UCL121062,4,3,3,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,9,7,5,12,3,0,0,50,0,0,0,0,8,5,0,0,0,10,0,0,0,7,3,0,6,0,0,17,11,0,0,0,0,0,0,0,0,10,0,0,0,3,8,4,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,4,0,0,0,10,0,0,0,3,7,3,0,0,0,14,0,0,6,5,9,3,0,0,0,19,0,0,7,7,3,10,4,0,0,20,0,0,4,0,0,3,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,8,0,0,3,8,3,4,0,0,0,17
UCL121063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,5,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,12,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
UCL121064,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,9,4,9,9,0,0,0,35,0,0,0,0,0,0,0,0,0,4,7,0,4,0,0,4,0,0,0,19,0,0,0,0,7,4,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,5,3,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,10
UCL121065,0,0,3,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,9,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,10,4,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,4,0,0,0,14,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,8,0,0,0,0,3,3,0,0,0,8,0,0,3,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,11
UCL121066,0,0,0,0,0,4,0,0,0,8,0,0,3,12,8,8,0,0,0,24,0,0,5,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,7,3,5,0,0,0,0,22,0,0,3,0,0,0,0,0,0,5,3,4,0,0,0,0,3,0,0,13,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
UCL121067,0,5,3,0,3,6,8,7,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,4,0,0,16,0,0,0,0,4,0,0,0,0,4,0,0,0,5,4,3,4,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,9,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,12,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,3
UCL121068,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,16,17,17,22,24,4,0,0,106,0,0,0,3,6,3,0,0,0,10,9,0,8,4,6,13,3,0,0,47,6,3,0,3,5,0,0,0,0,23,0,0,0,4,4,3,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,3,0,0,18,0,0,4,4,9,7,3,0,0,20,0,0,7,14,8,14,5,0,0,44,0,0,4,4,3,0,0,0,0,9,0,0,0,9,0,10,3,0,0,23,0,0,0,0,0,0,0,0,0,4,0,4,3,4,10,3,0,0,0,23,0,3,4,3,3,4,0,0,0,14
UCL121069,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16,4,0,0,0,41,0,0,0,3,10,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,7,7,5,6,6,4,0,0,0,37,0,0,0,5,5,0,0,0,0,8,3,4,9,4,3,3,0,0,0,25,10,3,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,3,0,0,0,14,0,0,0,0,3,0,0,0,0,6,0,3,0,3,3,3,0,0,0,15,0,0,0,0,7,4,0,0,0,13,0,0,0,5,3,0,4,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,3
UCL121070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,7,3,5,4,7,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,6,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,9,0,0,0,5,5,6,4,0,0,18,0,0,0,7,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,7
UCL121071,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,8,15,10,4,0,0,51,0,0,0,0,0,0,0,0,0,0,0,8,4,8,7,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,0,9,0,0,0,5,0,0,0,0,0,11
UCL121072,0,0,3,0,4,0,0,0,0,4,0,0,11,0,6,0,0,0,0,14,0,0,10,4,3,5,0,0,0,25,0,0,0,0,0,0,0,0,0,7,4,0,13,8,5,3,0,0,0,37,0,0,0,0,4,0,0,0,0,5,5,0,5,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,12,0,0,3,0,9,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,3,6,0,0,0,8,0,0,0,5,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,0,0,0,0,16,0,0,7,3,4,0,0,0,0,18
UCL121073,0,0,3,0,0,4,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,4,0,0,30,0,0,0,0,5,0,0,0,0,4,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,4,3,7,5,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,6,0,0,0,3,4,0,0,0,0,3,0,0,0,4,4,0,0,0,0,4
UCL121074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,14,0,0,5,6,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,11,0,0,0,4,0,4,0,0,0,9,0,0,0,0,0,8,3,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,4,0,0,0,0,6,0,0,0,0,11
UCL121075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,4,3,0,5,4,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,8,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121076,0,0,0,0,0,0,0,0,0,3,0,0,3,15,7,0,0,0,0,27,0,6,4,4,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,3,6,16,8,6,0,0,0,40,0,0,0,5,0,0,0,0,0,5,3,0,0,3,4,0,0,0,0,18,6,0,0,3,0,0,0,0,0,14,0,0,3,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,6,7,9,4,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,4,0,0,0,14,7,0,3,0,3,0,0,0,0,16
UCL121077,0,0,0,0,0,3,0,0,0,8,0,0,4,4,3,0,0,0,0,17,0,0,7,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,3,0,0,4,7,6,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,5,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,3,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4
UCL121078,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,0,17,0,4,4,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,9,7,9,3,3,0,0,0,32,0,0,5,4,4,3,0,0,0,14,5,3,3,6,3,0,0,0,0,16,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,0,0,9,3,0,3,0,6,0,0,0,0,13
UCL121079,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,5,0,0,0,17,0,0,0,0,5,0,0,0,0,8,0,0,0,0,3,3,0,0,0,10,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,9,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
UCL121080,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,8,0,0,0,3,4,6,0,0,0,10,0,6,17,8,14,3,0,0,0,58,0,0,3,5,3,0,0,0,0,10,4,3,8,6,3,0,0,0,0,24,3,0,5,0,0,0,0,0,0,18,0,0,0,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,16,0,0,0,0,0,4,0,0,0,8,0,0,6,3,10,6,0,0,0,17,0,0,4,3,0,0,0,0,0,9,0,0,6,9,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,13,0,0,3,0,3,0,0,0,0,10
UCL121081,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,5,7,11,10,4,0,0,0,34,0,0,0,0,0,0,0,0,0,3,6,3,0,8,4,0,3,0,0,21,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,11,0,0,0,0,0,4,0,0,0,8,0,0,0,5,3,0,0,0,0,12,0,0,0,0,3,4,0,0,0,9,0,0,0,5,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9
UCL121082,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,3,15,11,10,10,3,0,0,51,0,0,0,0,0,0,0,0,0,4,7,0,4,3,3,0,0,0,0,24,0,0,3,0,3,0,0,0,0,8,0,3,6,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,6,8,6,9,0,0,0,24,0,0,0,8,3,0,0,0,0,8,0,0,6,4,6,11,6,0,0,27,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,4,0,0,7,0,0,9,0,0,0,0,0,0,13
UCL121083,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,3,0,0,20,0,0,6,0,3,7,0,0,0,15,0,0,3,0,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,19,0,0,0,0,3,0,3,0,0,3,0,0,5,9,11,4,0,0,0,21,4,0,3,5,5,4,0,0,0,16,0,0,5,0,4,6,0,0,0,25,0,0,0,0,4,0,0,0,0,12,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4
UCL121084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,11,3,4,0,0,0,24,0,0,5,0,0,3,0,0,0,10,10,7,17,15,16,9,0,0,0,76,0,0,0,0,0,6,0,0,0,12,4,0,0,6,4,0,0,0,0,15,3,0,0,0,0,0,0,0,0,3,0,0,3,3,7,9,0,0,0,26,0,0,0,0,3,0,0,0,0,3,0,0,5,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,4,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,5,0,0,0,8,0,0,0,3,0,0,3,0,0,3,0,0,3,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,8,0,0,0,3,0,3,0,0,0,12
UCL121085,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,0,0,5,7,3,5,0,0,0,17,0,0,4,0,3,0,0,0,0,10,0,0,0,13,7,3,6,0,0,34,0,0,0,0,6,0,0,0,0,8,0,0,0,4,4,0,0,0,0,16,7,0,3,0,0,0,0,0,0,9,0,0,0,0,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,3,9,3,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,5,0,0,0,14,0,0,0,4,3,5,0,0,0,16,0,0,4,9,9,0,3,0,0,20,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,4,4,0,4,0,0,14
UCL121086,0,0,3,0,5,4,3,0,0,16,0,5,3,5,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,9,4,9,4,3,0,0,25,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,3,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4
UCL121087,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,3,3,5,14,13,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,4,4,4,3,0,0,0,0,0,0,11,3,4,0,0,3,0,0,0,0,11,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,0,0,9,0,0,3,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,5
